Logits_1,Logits_0
-0.48225257,1.1501069
3.6396039,-4.0631237
-3.4593797,3.623259
3.2919734,-3.275239
2.7620177,-2.3048344
3.6274517,-4.3552394
-3.6059144,4.093637
-3.4669697,3.668191
3.6329343,-3.9868357
-4.8375025,5.449648
3.640069,-4.05037
2.871246,-2.5844758
-2.9105093,2.5355968
-4.8375974,5.4494553
-4.8375974,5.4494553
3.6346047,-4.006013
1.5780026,0.37704507
3.6037736,-3.8640316
3.4725153,-3.5749683
2.065179,-0.89697266
-3.534962,3.8805203
-2.6141326,2.206843
3.642773,-4.080373
3.521788,-3.6686854
-2.928447,2.6003156
3.63322,-4.292637
-3.4098456,3.512368
-2.0175705,1.7944859
-2.448226,2.081802
-4.831165,5.4454155
3.5474653,-3.7166076
3.1838872,-3.1017725
-3.0728285,2.8168983
2.6958,-2.0747344
-4.838264,5.4496946
-4.8330736,5.445665
3.2905028,-3.2691832
3.5501215,-3.721493
3.620067,-4.4062614
3.6244738,-3.9382894
3.4692266,-3.5698724
-3.4635398,3.6192384
3.6160166,-3.90594
-3.6043932,4.087385
-3.7488956,4.3724046
-2.9840975,2.6811185
3.634084,-4.2997375
-4.8377643,5.4499583
-4.004627,4.6759195
-4.8325167,5.446388
3.5147007,-3.6452613
2.931194,-2.6977277
3.4430208,-3.5256205
-2.9970388,2.6976113
3.632993,-3.9873943
3.6242063,-3.9478145
3.2502015,-3.2051766
-2.9212682,2.5545535
3.622597,-3.9324107
-4.8359437,5.448274
3.425991,-3.4939249
-3.645876,4.1845446
2.7866082,-2.3822336
3.2635586,-3.228087
3.59571,-3.8376894
-1.9494,1.7486749
3.6233351,-3.9394717
-2.2237246,1.9366676
3.6424127,-4.1347675
3.6428673,-4.2051315
3.6337237,-3.9846678
-4.8363066,5.44884
-2.511743,2.1290877
3.248875,-3.2028883
-2.060349,1.8297545
3.639637,-4.2208705
-4.837351,5.4492693
-3.4592266,3.6395488
1.8284248,0.02036086
3.1488197,-3.0447664
2.7073207,-2.11646
2.7776275,-2.3587635
-4.837799,5.450289
-4.837799,5.450289
-4.837799,5.450289
3.619778,-3.9266186
3.3675058,-3.3981273
-3.3892536,3.4896965
3.6394563,-4.2213836
-3.6277573,4.1512876
3.6429067,-4.1107006
-3.585309,4.056171
3.3427355,-3.3589194
-3.5687451,3.984065
3.642737,-4.196961
-4.8388557,5.4499035
-2.0086422,1.7956334
-2.9268095,2.5717552
1.7940319,-0.3712107
0.5608821,0.4350183
3.6362538,-4.300703
2.6050715,-1.7379584
3.0450156,-2.884728
-4.8274517,5.4407578
-1.9740913,1.7753634
2.2156875,-0.8937064
-2.8319297,2.4316711
3.6392605,-4.2716403
3.6392605,-4.2716403
3.526273,-3.6699934
3.0936406,-2.9591324
-3.0179994,2.698658
3.2250254,-3.1640615
3.0312147,-2.8651404
-4.8325305,5.445151
3.1319315,-3.016025
-3.582281,4.0287404
-3.514456,3.788437
-1.7906744,1.606062
3.220411,-3.1592045
3.643711,-4.095589
3.6280444,-3.9700427
-4.8305035,5.44383
3.6211221,-4.4034796
-4.839153,5.4504485
3.361594,-3.389862
3.5438018,-3.7078557
3.5639124,-3.7543101
3.1935854,-3.1129937
2.950953,-2.72843
2.7437704,-2.2469003
3.323513,-3.3253279
1.8553115,-0.06930089
-2.765807,2.3520908
2.6492856,-1.8941138
-1.9462311,1.7487543
-1.7584904,1.5416161
-1.7584904,1.5416161
3.508355,-3.63826
3.4938085,-3.6123028
3.1433105,-3.034822
-1.709773,1.2800153
3.346947,-3.3649158
2.9818795,-2.7824543
3.2233024,-3.1643963
3.6419568,-4.0706334
2.9036255,-2.6453156
-1.8745664,1.6955398
3.4995625,-3.6232224
-3.6997283,4.2920403
3.1669436,-3.0729642
-3.0070832,2.693582
3.4179654,-3.4792778
3.5237114,-3.6679344
-4.83794,5.44924
-2.1163137,1.8646358
-2.2379143,1.9438406
-4.8384657,5.4494667
2.9023635,-2.6469142
-3.978385,4.648185
3.6443284,-4.177129
2.6846435,-2.0441117
2.6350107,-1.8466388
3.6396346,-4.2235813
3.6412108,-4.071349
3.642355,-4.1548176
3.6069806,-3.8711092
3.321175,-3.3212996
-4.836918,5.4491096
-4.8378124,5.4496646
-3.636763,4.170125
-2.0241404,1.8068761
3.526198,-3.6739268
-4.8319297,5.4453363
-3.1284564,2.9124706
1.8876897,-0.18929401
-4.8231273,5.4352207
3.5164833,-3.652293
-4.791619,5.4006195
-3.0591788,2.7989697
-3.7624755,4.3902826
-4.8374557,5.449743
2.7022696,-2.1036139
-2.777578,2.3904746
-2.644558,2.2440825
-3.2949097,3.2180617
-2.7360282,2.3399224
-3.573432,4.0558457
3.0559585,-2.9031863
-2.6345842,2.2593806
3.4431314,-3.5260758
-4.8350935,5.447201
-1.7322814,1.4513329
-4.8373246,5.4493694
3.003142,-2.818798
-4.838761,5.4502983
-3.6443477,4.183875
-4.8390236,5.4500065
3.5063167,-3.6356678
2.9265277,-2.6849537
2.912597,-2.664262
3.5534654,-3.7288048
-3.7438486,4.363744
2.6037097,-1.7431607
2.7349885,-2.2198567
-4.837785,5.4486437
3.379426,-3.419094
3.3285222,-3.3337924
3.5286243,-3.6782768
3.158189,-3.0641186
2.5372484,-1.582677
-2.918031,2.5561097
-4.8383894,5.4501085
2.7503445,-2.2757576
3.579227,-3.7905016
-2.1276677,1.8686317
-2.7049084,2.2941852
3.341468,-3.3566039
2.9989142,-2.8073528
2.1361663,-0.88233775
1.2907387,0.54576355
-3.6275368,4.1469054
-3.343374,3.3473313
3.225682,-3.1640878
-4.838621,5.450116
-4.8322964,5.444253
2.18605,-1.0495089
-2.614393,2.2161233
-3.6149065,4.114842
2.585121,-1.7001392
-2.9923909,2.652445
-4.839009,5.4495635
2.9058418,-2.6631787
-1.9809451,1.778199
2.5972328,-1.7287043
-3.7764046,4.4089966
3.6335366,-4.00851
2.6581087,-1.9416534
-4.837712,5.449883
-3.2591677,3.1690123
3.638299,-4.266707
-4.832142,5.445163
0.028622638,1.2123753
-4.7947173,5.4028625
2.9193969,-2.675511
-3.0741186,2.8142335
-3.6011841,4.087339
3.208489,-3.1381123
-4.8250556,5.4388757
-4.834566,5.4475183
-4.834566,5.4475183
-3.3758974,3.4166007
3.3583534,-3.382397
3.5635188,-3.7499762
2.7427666,-2.242143
2.7357337,-2.231706
3.639831,-4.2145977
2.7892015,-2.3923113
-1.7735057,1.5627407
3.527509,-3.677463
2.1764479,-0.73611933
-4.839167,5.4506917
2.3730142,-1.3024253
-3.3759513,3.4239116
3.0446742,-2.8836915
3.4522216,-3.5436122
-4.8363676,5.4486933
-2.1613107,1.8986996
-3.3965259,3.474509
3.568666,-3.7626445
2.6730332,-1.9914455
-3.2943084,3.2383614
2.5012295,-1.5245336
-2.7824147,2.3895106
-0.40028125,1.5699039
3.6394734,-4.2146235
-2.2377536,1.9450194
-3.3273892,3.3160362
2.5422113,-1.5904491
3.643018,-4.171895
-4.837105,5.448582
-4.8369904,5.4490886
-3.8629787,4.520339
-2.774055,2.3687646
2.884181,-2.60518
-2.6111355,2.2109084
-3.4575188,3.6708186
-3.4020627,3.4911225
3.3318822,-3.3399305
-3.0951135,2.8369558
-4.8386793,5.4505577
-4.83885,5.449598
-4.83885,5.449598
-4.655292,5.280289
-1.9249783,1.742908
-4.8298426,5.4427414
3.642554,-4.1060014
-2.7806096,2.3666143
-4.83905,5.450339
-4.8382187,5.4495454
3.5591137,-3.7392933
3.6427944,-4.1889744
-3.9564955,4.6239533
-2.960596,2.623396
2.5984013,-1.7360379
1.8803,-0.6874129
2.5528615,-1.6190475
-1.4714136,1.3190709
3.5685902,-3.7635531
-4.835844,5.4478593
-4.835844,5.4478593
-3.6237886,4.1291943
3.5647466,-3.756943
-3.7021484,4.2966204
-4.833639,5.4461823
-4.833639,5.4461823
-4.83432,5.446918
3.359457,-3.3866985
3.4631455,-3.5601223
-4.8303823,5.443473
-2.024473,1.7985228
-4.8386464,5.4500284
3.59287,-3.8313293
-2.8947692,2.5139108
-3.8011613,4.4412594
-4.834889,5.446863
2.6767814,-2.003761
-2.5012455,2.121042
-4.839522,5.450782
2.6195855,-1.7965771
-4.724308,5.3424344
2.66037,-1.919268
3.6437259,-4.1207085
-1.7676038,1.5213379
-4.8163395,5.4258075
-4.8163395,5.4258075
3.6430118,-4.1301446
-3.8333766,4.4827867
-2.8975458,2.5390024
-2.9157655,2.5591214
-3.1754117,2.992182
2.6258876,-1.8267988
3.6309426,-4.319193
0.9909171,0.25998878
-1.8967713,1.6611964
-3.962918,4.6318035
-2.9663472,2.632932
2.5710437,-1.6550081
3.4714386,-3.5714974
2.3078375,-1.2107723
-4.784732,5.3943424
-3.395353,3.4790413
-4.8390737,5.449991
-3.8787024,4.53766
3.6139324,-3.8977063
-1.9008584,1.7025584
3.4650593,-3.5617077
-1.9342892,1.7368985
3.0858366,-2.94753
3.6407719,-4.224582
2.3216898,-1.1795312
3.3726695,-3.4093745
3.6339343,-4.0111604
2.7965763,-2.4038744
-3.5589,3.9370925
-4.838539,5.44949
-3.7105272,4.3095627
3.3446383,-3.361176
3.3446383,-3.361176
-3.5100758,3.7838361
-3.636867,4.1699767
2.5476716,-1.6092467
-4.8383675,5.44787
3.6041744,-4.4957137
3.6047637,-3.864617
3.6047637,-3.864617
3.6047637,-3.864617
-4.8400292,5.450292
-4.8344693,5.447241
-3.582693,4.018153
3.605076,-3.8709598
-3.4500747,3.607791
2.0996764,-0.6079945
3.6316469,-4.3406544
-3.3107362,3.2776291
-4.4199038,5.0849714
3.6421535,-4.199304
-4.837726,5.449504
-2.6559746,2.2533185
-4.7787433,5.386926
-3.4588532,3.6610487
-3.5191004,3.7968826
-3.6408198,4.175882
2.9054954,-2.6458359
-4.83013,5.443162
-4.834538,5.4477777
2.6383145,-1.8597741
3.0724528,-2.9268024
3.283656,-3.2565894
3.4582088,-3.5514784
3.522411,-3.6646142
-1.7361512,1.4881281
-3.7203238,4.3268976
-4.837904,5.449948
-2.78775,2.404739
-4.8324966,5.445694
-3.6258912,4.1383686
1.8448768,-0.40290663
3.2622635,-3.223642
1.6399583,0.23222679
3.6356266,-4.2814074
-4.83796,5.449766
-4.83796,5.449766
-4.83796,5.449766
-2.3535068,2.0149577
-3.787911,4.425597
3.6424577,-4.1332893
-4.839043,5.449674
-4.8318896,5.444806
3.3238747,-3.3264081
-3.598934,4.0765386
2.8122878,-2.4525988
-4.836008,5.4474354
-1.9763023,1.7626113
3.6434057,-4.1621885
-4.8264074,5.440101
-3.5067332,3.7775905
-2.957735,2.6194868
3.2889035,-3.2683072
-3.4294493,3.5741751
-3.3935964,3.5112865
2.613673,-1.7739376
2.1867478,-0.9930933
3.6406076,-4.2262955
-3.558213,3.9361408
2.8751538,-2.5886464
2.7697268,-2.330015
-3.0061035,2.7251937
2.6151476,-1.7726705
-3.3901758,3.4520755
-3.1625502,2.958985
2.8256598,-2.4824858
3.4185708,-3.4820902
-1.9166012,1.7039953
3.476072,-3.583661
3.625347,-3.940493
-2.235873,1.9393983
3.1803348,-3.0960655
-3.7332249,4.3479533
-2.705279,2.3022847
-3.173199,2.9861135
-2.0085478,1.7741387
2.6493688,-1.8980168
-4.83203,5.4441347
-4.834359,5.44725
3.6328719,-4.306929
-2.8724525,2.5038414
-3.6875694,4.2713523
-1.7923138,1.5615568
-4.8348613,5.447716
-4.8348613,5.447716
-2.1731098,1.8980042
3.6429837,-4.1389875
3.2965791,-3.28064
-1.9913408,1.7787883
2.6674922,-1.969783
-3.7068148,4.302902
-4.8351145,5.447803
-3.6087854,4.0939627
-3.9596608,4.624284
-1.6572071,1.2890004
2.6576376,-1.9244093
2.716367,-2.1663334
3.588424,-3.8129256
3.5348945,-3.6857016
-3.266406,3.1735623
2.7169669,-2.1534178
-4.175112,4.855602
3.4301898,-3.5003037
3.6239831,-4.3834186
-1.624109,1.0341821
3.1865473,-3.102447
-4.810789,5.422473
-4.828229,5.441706
3.420355,-3.4847069
-2.907563,2.5300362
-2.907563,2.5300362
-4.8381453,5.4495835
-3.6535144,4.204008
-3.2298887,3.0975907
3.603235,-3.8640075
-4.8392367,5.449615
-2.152874,1.8833975
-4.8369117,5.4494014
2.5108988,-1.5256636
-3.5651398,3.9961476
-3.505895,3.787562
3.3418257,-3.3540835
3.5698617,-3.7683332
-3.6250255,4.1435523
-4.838179,5.4501038
-3.443114,3.5738266
3.643206,-4.199434
-4.8395042,5.450532
3.6416466,-4.186798
-2.6339822,2.2358892
3.4809256,-3.5884244
3.6434824,-4.1306214
-4.838513,5.449942
-4.838513,5.449942
-2.3816721,2.034194
3.0376604,-2.8715043
3.2207918,-3.158079
-4.834236,5.4454694
-3.7839928,4.4192014
-3.7655058,4.395187
2.5077553,-1.5375826
3.4073896,-3.4653049
3.4098637,-3.471828
3.1970167,-3.1217036
3.059094,-2.9010997
1.5489733,0.036867935
-3.5779603,4.0070915
-4.8380413,5.4498477
-4.8380413,5.4498477
-2.7912436,2.3940012
-3.4066427,3.5023248
2.1507154,-0.8887363
3.6433723,-4.123347
2.3379104,-1.1866231
-3.9354677,4.6025734
-4.837917,5.449386
3.641259,-4.2144494
3.6269433,-3.9633255
3.3278124,-3.3328197
3.3278124,-3.3328197
2.773034,-2.33968
3.6416914,-4.1699505
-4.8356576,5.4475503
-1.8730754,1.6519088
2.7584383,-2.2965188
3.5524466,-3.7307477
3.4493337,-3.533979
3.3796473,-3.42024
2.6729627,-1.98146
3.6268332,-3.9599288
2.6782515,-2.0095754
-2.1449986,1.8919433
-4.814354,5.426493
0.6236826,0.59504664
-2.8357284,2.4441679
3.64019,-4.0597987
-4.8350883,5.448338
3.6177561,-4.415167
-3.932181,4.59514
3.1080678,-2.9834392
3.643977,-4.1261373
-3.639269,4.0882645
3.5400941,-3.7001495
2.7642274,-2.3191154
-3.679283,4.257139
2.514253,-1.5492104
2.0783033,-0.7508356
-3.750963,4.3731337
3.6435769,-4.1092706
-4.8347483,5.447172
2.6232789,-1.8000087
-3.737926,4.3530293
3.0161076,-2.8383567
-3.5809696,3.997255
3.5576377,-3.737174
-2.6211445,2.2204013
3.5907211,-3.8233523
3.5907211,-3.8233523
3.6008189,-3.850811
-4.8136315,5.42588
-3.7788165,4.41313
-4.8381047,5.449076
-4.8381047,5.449076
1.644751,-0.05554087
-3.0488915,2.7561152
3.4173036,-3.481452
2.5214448,-1.5504736
-2.9590933,2.623065
-1.8340887,1.5519726
2.526735,-1.5655404
-4.837153,5.4491844
-2.7074103,2.2960289
-1.9099323,1.7179345
3.6324556,-3.9821029
3.394488,-3.444651
3.394488,-3.444651
3.394488,-3.444651
3.394488,-3.444651
3.394488,-3.444651
-3.0090463,2.6852808
3.6163106,-4.4360127
3.6441371,-4.179321
-3.601463,4.0698423
3.641777,-4.2001104
3.6394742,-4.23611
-4.8388243,5.4499574
3.2494025,-3.1996074
-4.841047,5.450728
-4.8392267,5.450856
-2.3709996,2.023371
-4.838008,5.4495225
-3.605893,4.097222
3.6303222,-3.9763298
3.4000523,-3.4547408
-4.8196526,5.4325657
-3.3036578,3.2581892
-2.7348678,2.330177
3.6376402,-4.286047
3.5579946,-3.741108
3.211055,-3.1401048
3.6432545,-4.1010327
-2.125096,1.8841263
3.5502982,-3.7233372
-2.1725245,1.8914338
2.781769,-2.366437
-3.3794515,3.433302
3.6040373,-3.863317
-3.6800542,4.254354
-3.0836897,2.8069463
-4.835224,5.448102
2.2601953,-1.1415821
-1.8274893,1.6227556
2.8377707,-2.5096202
-3.5567496,3.927607
3.1936996,-3.1155868
-3.7428448,4.357593
-3.6815763,4.2636905
3.5188437,-3.6573405
-4.8370686,5.4496803
-4.837743,5.450095
3.0783732,-2.9387774
-1.6483288,1.317805
3.0626616,-2.911169
3.641712,-4.215234
-3.3466656,3.3573744
-3.5619903,3.968767
-4.7970862,5.4072437
-4.7970862,5.4072437
-3.5443966,3.8947299
3.5379639,-3.697763
3.437538,-3.5149329
2.1506102,-0.895925
-3.1517081,2.9648151
-4.82981,5.4431434
-4.82981,5.4431434
3.625145,-3.9489381
-2.7566707,2.353598
-4.837948,5.449726
-2.8738003,2.4916816
-3.9572475,4.6250196
3.327257,-3.3349144
-1.9146855,1.711492
-4.837248,5.448229
2.6513062,-1.905787
3.4917114,-3.605201
2.9433293,-2.7179434
-0.5753572,1.1770177
3.557687,-3.7391052
-4.8383946,5.450357
3.6418536,-4.1670823
3.6443522,-4.1165023
-4.8382335,5.449341
-4.8397255,5.45057
-3.2408981,3.1332269
2.8103783,-2.4473968
-1.8146325,1.6890353
-3.088047,2.8112216
-1.645493,1.1783702
2.5823278,-1.691639
-1.5537379,1.3046486
-4.83953,5.4500275
3.103405,-2.975651
-4.8385544,5.450069
-2.7022212,2.3031888
-3.4619205,3.62408
3.2665412,-3.2345695
-4.833581,5.4469643
3.5397782,-3.7010872
3.4019246,-3.4546032
2.1568582,-0.8152401
2.6878245,-2.042668
-3.751239,4.3736706
-2.715103,2.3092208
-2.9927225,2.676382
3.4025779,-3.4583104
-4.8370156,5.449454
3.6401324,-4.214576
3.5423107,-3.7051735
3.5423107,-3.7051735
-2.8660693,2.5002599
-3.4216425,3.543161
-3.0063643,2.6988137
2.8936827,-2.6348462
2.4541593,-1.4213558
3.6412158,-4.0853863
-3.0492365,2.7942352
3.191764,-3.1078508
-4.837428,5.4491735
-3.421975,3.608961
-4.8397927,5.45076
-2.9825242,2.7014022
-2.8021588,2.4070303
-2.1297064,1.8659624
3.6387646,-4.252271
3.6387646,-4.252271
1.8242952,-0.00080501335
2.6543193,-1.9172796
-2.880229,2.5071769
-1.8578786,1.665378
2.6827946,-2.0279918
3.4083126,-3.4642034
-3.5331185,3.8518662
3.6426132,-4.146347
-3.582013,4.036922
-4.0119996,4.6836267
3.6375558,-4.0261965
-1.6948656,1.394983
-3.1626792,2.9658828
2.907901,-2.6545124
3.1152427,-2.9943209
3.5847185,-3.802514
2.6172423,-1.7855335
-3.722422,4.331989
-1.7745821,1.5565354
3.4843078,-3.5936365
-3.4033864,3.5048862
-2.8149843,2.413964
3.6352425,-4.007432
2.2287138,-0.9780332
-3.6458588,4.1791635
-4.7058883,5.32233
-4.8367863,5.4490685
-2.7902687,2.3882885
3.624355,-3.9396584
-3.2456238,3.1454103
-3.7207592,4.326159
-4.799905,5.4104
3.569832,-3.7659125
-4.8267117,5.4389944
3.6440246,-4.103763
3.551571,-3.7289073
3.241002,-3.1864946
-2.103495,1.8672957
-0.87342197,1.5342582
-2.222615,1.946693
-2.101477,1.8327705
-3.514776,3.8163524
-0.9318367,1.2446268
-2.464133,2.0949302
3.6372266,-4.2747498
-4.8197484,5.4324327
-4.8197484,5.4324327
-4.8197484,5.4324327
-4.8197484,5.4324327
2.6989536,-2.0802262
-2.8609679,2.4716716
3.6260855,-3.9538546
-2.8213735,2.4290712
-3.1804395,3.0152333
-4.839015,5.45026
-4.839015,5.45026
2.9624088,-2.752246
3.62471,-3.9424796
2.6493232,-1.9034305
2.934126,-2.7004268
-4.8392553,5.4496484
3.633899,-4.297864
2.5273638,-1.5640198
3.6439948,-4.2102942
2.6028247,-1.748125
3.1625369,-3.068915
-4.8378572,5.4500074
3.6287289,-3.9602103
3.5210912,-3.6588883
-4.83606,5.4484286
-4.83606,5.4484286
-0.57246274,1.2362924
3.6375833,-4.265251
-3.4324791,3.547366
-4.8380427,5.450089
-4.8380427,5.450089
3.5558774,-3.7336836
1.8983972,-0.4561495
3.6167822,-4.4259048
-3.6198282,4.124426
3.633316,-4.301941
3.6440747,-4.1113787
-4.838079,5.4502296
-3.4973495,3.7407098
-3.060756,2.8006487
3.51107,-3.640481
-4.665972,5.289195
-4.665972,5.289195
-3.658353,4.216556
3.3208885,-3.320609
3.5471115,-3.7166991
3.5067797,-3.6358
2.9806194,-2.7809792
-2.6853883,2.2742977
-1.8961638,1.6800964
-4.8139915,5.4252963
3.5884542,-3.8144798
-2.9263995,2.5622368
3.6412861,-4.218466
3.624287,-3.9395218
-2.831834,2.4389513
2.0303395,-0.4311779
2.5555649,-1.6305286
2.7794611,-2.3586175
-4.8384075,5.449705
3.2185602,-3.1560287
2.6716797,-1.9792116
3.2151015,-3.1488428
-3.596045,4.056945
-4.0433908,4.718204
-4.0433908,4.718204
-4.0433908,4.718204
-4.0433908,4.718204
-4.0433908,4.718204
-4.0433908,4.718204
-1.7432194,1.4937489
-4.8295856,5.443397
3.637347,-4.27623
3.6430275,-4.114226
-3.5338855,3.8784127
-4.835668,5.4481597
-4.836427,5.449204
-4.836427,5.449204
3.6414883,-4.06323
-3.5906425,4.055773
2.8504138,-2.5361028
-4.8260384,5.439732
3.571275,-3.7709274
-2.876772,2.504776
-3.9714217,4.6406684
3.6417575,-4.104274
2.3020442,-1.1721171
-4.839138,5.4502378
-4.832025,5.4450135
-1.747852,1.472859
3.0663717,-2.9170206
3.642287,-4.145399
2.8283765,-2.4927347
-3.581056,4.0139117
3.363824,-3.3919823
2.9077945,-2.653727
2.9264472,-2.686015
-3.952574,4.6195493
2.9824114,-2.784165
-1.8155099,1.592178
3.2680864,-3.2342517
3.5826797,-3.798982
-3.2892506,3.2750313
3.6277056,-3.9599237
2.7000926,-2.0939994
2.7417967,-2.2463493
-3.0758307,2.8033066
3.417381,-3.4824042
3.6362088,-4.2688994
3.3930795,-3.4425719
-3.4938798,3.7242475
-3.4938798,3.7242475
-3.3631957,3.3816237
3.4548447,-3.5435514
3.6419256,-4.0870023
3.6417844,-4.1994133
2.5600617,-1.6290057
-3.536071,3.8615863
2.7019432,-2.101015
2.7251687,-2.190835
-2.4560678,2.0876288
3.0484364,-2.888289
-4.8313103,5.4438505
-3.3363771,3.327799
-4.8395386,5.450388
3.564398,-3.7512715
2.6650918,-1.9521508
2.7569327,-2.298761
-3.478047,3.6841881
-4.837409,5.4492755
-2.9780684,2.636408
3.3941936,-3.4415689
3.3972661,-3.4487183
3.6373954,-4.0331635
-3.4725363,3.6736975
-2.9627202,2.621267
3.63291,-4.3242173
3.6423142,-4.1703672
3.6423142,-4.1703672
3.6423142,-4.1703672
3.6423142,-4.1703672
3.6423142,-4.1703672
3.6423142,-4.1703672
3.6423142,-4.1703672
3.6423142,-4.1703672
3.6423142,-4.1703672
3.6423142,-4.1703672
3.6423142,-4.1703672
3.6423142,-4.1703672
3.6423142,-4.1703672
3.634291,-4.2950716
-3.5102742,3.803573
-4.831364,5.444408
-1.8566451,1.5932986
2.6110814,-1.7664882
-4.833192,5.4456286
-3.5214357,3.8347015
3.490234,-3.6024735
-4.8391466,5.4498024
2.3597586,-1.2873924
3.630231,-3.9748387
-4.8242497,5.437165
3.6331422,-4.309904
2.7378566,-2.2343006
-3.5055993,3.7997525
3.5168376,-3.6523485
3.6318505,-3.9823215
3.149215,-3.0477438
3.6430843,-4.1041317
3.401852,-3.4561222
3.3973885,-3.449183
2.8414493,-2.5177832
3.3328118,-3.3403323
-4.8217773,5.4344444
2.9869745,-2.7870271
2.094573,-0.6352323
-4.8378515,5.4504294
-3.594752,4.0574017
-3.9571784,4.6252646
-3.4427812,3.5931816
3.6078975,-4.479165
-2.7692502,2.3638859
3.29271,-3.2774177
2.7881074,-2.3925676
1.8416837,-0.2880274
2.5864367,-1.6967181
-2.2571366,1.9501251
1.9503949,-0.33214745
-3.851576,4.504388
2.1928315,-0.9074971
-4.839181,5.450802
3.3356094,-3.3446617
-1.794801,1.5845073
-4.839139,5.4498105
-3.6549673,4.2136035
2.5873451,-1.6893829
3.4929786,-3.6114123
3.3788643,-3.419008
1.7991109,0.03384729
2.6353273,-1.8486195
3.4579728,-3.5487974
-3.2889872,3.4455233
1.1792557,0.4822951
3.5201735,-3.6605568
-4.837717,5.4494896
-3.5829062,4.021802
-1.8004628,1.6148468
3.6349924,-4.2970223
-2.034936,1.815303
3.541027,-3.7033272
-4.838883,5.449544
-3.6179304,4.1262493
2.4803245,-1.472764
1.678075,-0.1650316
-1.8312443,1.6058961
-2.979776,2.6469512
2.6516085,-1.8292063
-3.0053382,2.6913362
2.3442433,-1.1994836
-3.6089194,4.0981455
3.1173387,-2.9984314
-1.9832214,1.7858304
2.9738445,-2.772664
-1.9780205,1.7746646
3.2503903,-3.2048924
-3.8649087,4.521809
3.0079803,-2.822176
-3.3966544,3.460137
2.718034,-2.1600034
-3.9910522,4.661858
3.6388068,-4.244225
2.6287472,-1.8140512
3.2378745,-3.190999
3.56977,-3.7682166
-4.838931,5.4497933
3.1840248,-3.0984046
-1.7066797,1.2831422
3.6301174,-4.334405
3.6301174,-4.334405
3.6270256,-4.3720145
2.5223055,-1.5614482
-3.6100247,4.101853
-3.2964447,3.288302
-3.641651,4.1831365
-4.8370047,5.449108
-4.8370047,5.449108
-4.8370047,5.449108
-4.8372993,5.449808
3.3655653,-3.3960748
2.6534002,-1.9148256
-4.835152,5.448098
3.3423283,-3.3556104
-3.5916095,4.0611362
-1.9270334,1.6741366
2.8955858,-2.6321683
-2.6970584,2.2890894
3.510382,-3.643077
3.6148438,-4.4347706
3.6148438,-4.4347706
3.6148438,-4.4347706
3.6148438,-4.4347706
-4.007964,4.680917
3.5774508,-3.787381
-3.6378033,4.166525
3.6033692,-3.867031
2.141793,-0.9656475
3.586191,-3.8096464
-3.537004,3.8780675
3.6198008,-4.421546
-3.814716,4.4601164
3.194905,-3.1167338
3.6271718,-3.9636137
-3.4853468,3.7179453
2.832854,-2.4990482
-2.7181873,2.312803
-3.5940704,4.049196
2.2440405,-0.9605271
2.820368,-2.4682255
-2.4618247,2.0953603
3.6257336,-3.943039
-3.419615,3.5043921
-3.643751,4.1816936
-3.3331666,3.3338523
2.822968,-2.4713058
-3.5032833,3.7539425
-4.8382845,5.4494257
3.638842,-4.241441
3.638842,-4.241441
-3.9477024,4.614735
2.5802631,-1.6763234
-1.3758446,1.2644306
-4.005262,4.6789837
2.7890482,-2.3808773
3.638273,-4.250893
-4.830841,5.4442177
-4.825042,5.435636
-4.825042,5.435636
-4.838831,5.4498186
-3.9157128,4.580126
3.632608,-3.9859915
3.3126514,-3.306975
-4.832699,5.446036
3.6316254,-3.9887638
3.4774084,-3.5807917
3.5079176,-3.636673
3.5079176,-3.636673
2.705721,-2.1107962
3.4872348,-3.599923
-3.581073,4.0224557
-1.7423992,1.4890465
2.635255,-1.8470219
1.8759279,-0.08341762
-4.8263535,5.439395
-2.4663122,2.0917857
2.837495,-2.51386
-4.8390408,5.449953
3.6148257,-3.9078658
3.5716805,-3.767031
-3.0697172,2.787586
-3.1443596,2.9391975
3.5748775,-3.7795973
3.50693,-3.6338348
2.329997,-1.2439195
3.6263092,-4.3564744
-4.826331,5.4389772
-0.8471134,1.4572977
2.427618,-1.3980991
3.556544,-3.7373023
-4.835512,5.448346
-3.483282,3.7527845
3.6062398,-3.8726273
3.5755296,-3.783117
2.7046432,-2.1144388
3.6405978,-4.0676284
-3.7638807,4.392041
3.333584,-3.343072
3.6278102,-3.9592338
3.0398886,-2.8769064
3.0398886,-2.8769064
3.4327297,-3.5086632
-2.831299,2.4418216
2.8623798,-2.5656471
2.654475,-1.9197618
2.814709,-2.4502492
3.2185392,-3.1540782
2.597208,-1.7157308
-3.2117894,3.0661454
3.107958,-2.9832044
2.973316,-2.7616973
3.4677336,-3.567773
2.5097106,-1.5423001
3.6247175,-4.368425
-3.483241,3.6941442
3.6262648,-4.367852
3.5990663,-3.8500772
3.5743296,-3.7771351
-3.7522995,4.375225
-3.860415,4.5165343
-2.8278866,2.4638941
-4.8351684,5.4477386
1.928652,-0.6367423
2.738706,-2.231581
3.6419888,-4.2045693
-4.8386664,5.450003
-4.8145943,5.426688
2.681282,-2.0261872
1.798015,0.060209487
3.099138,-2.9685338
-4.8303556,5.442923
-2.3607955,2.0196223
3.3622863,-3.3903027
3.6189713,-3.9235573
-3.5469956,3.89956
